DATE,NIFTY_500_CLOSE,52W_HIGH,52W_LOW,PCT_HIGH,ABOVE_200SMA,PCT_ABOVE_200SMA
2016-02-19,6000.39208984375,0,4,0.0,35,19.1
2016-02-22,6024.14208984375,2,2,1.1,38,20.8
2016-02-23,5930.89208984375,1,5,0.5,37,20.2
2016-02-24,5859.7421875,0,10,0.0,34,18.6
2016-02-25,5816.4921875,1,13,0.5,29,15.8
2016-02-26,5852.89208984375,1,13,0.5,29,15.8
2016-02-29,5829.9423828125,1,26,0.5,27,14.8
2016-03-01,6020.0419921875,1,4,0.5,37,20.2
2016-03-02,6137.14208984375,3,0,1.6,42,23.0
2016-03-03,6218.3916015625,0,0,0.0,49,26.8
2016-03-04,6239.341796875,1,0,0.5,50,27.3
2016-03-08,6243.6416015625,2,0,1.1,53,29.0
2016-03-09,6275.091796875,1,1,0.5,57,31.1
2016-03-10,6242.94189453125,1,3,0.5,57,31.1
2016-03-11,6258.44189453125,2,2,1.1,55,30.1
2016-03-14,6282.69189453125,2,1,1.1,58,31.7
2016-03-15,6222.6416015625,1,2,0.5,52,28.4
2016-03-16,6238.44189453125,3,2,1.6,53,29.0
2016-03-17,6255.74169921875,5,1,2.7,57,31.1
2016-03-18,6322.6416015625,3,2,1.6,62,33.9
2016-03-21,6406.69189453125,7,1,3.8,65,35.5
2016-03-22,6418.29150390625,4,0,2.2,73,39.9
2016-03-23,6423.69189453125,6,0,3.3,77,42.1
2016-03-28,6334.69189453125,2,1,1.1,68,37.2
2016-03-29,6322.99169921875,2,3,1.1,69,37.7
2016-03-30,6436.69189453125,5,0,2.7,81,44.3
2016-03-31,6452.1416015625,9,0,4.9,83,45.4
2016-04-01,6445.49169921875,3,0,1.6,82,44.8
2016-04-04,6479.591796875,4,0,2.2,94,51.4
2016-04-05,6358.341796875,2,0,1.1,79,43.2
2016-04-06,6377.99169921875,5,0,2.7,85,46.4
2016-04-07,6329.79150390625,6,0,3.3,81,44.3
2016-04-08,6346.6416015625,5,1,2.7,87,47.5
2016-04-11,6430.591796875,7,0,3.8,91,49.7
2016-04-12,6470.091796875,9,0,4.9,94,51.4
2016-04-13,6575.34130859375,10,0,5.5,105,57.4
2016-04-18,6635.041015625,10,0,5.5,112,61.2
2016-04-20,6643.291015625,10,0,5.5,121,66.1
2016-04-21,6634.291015625,8,1,4.4,119,65.0
2016-04-22,6627.94140625,1,1,0.5,117,63.9
2016-04-25,6593.44140625,1,0,0.5,111,60.7
2016-04-26,6669.4912109375,5,0,2.7,116,63.4
2016-04-27,6684.291015625,6,1,3.3,116,63.4
2016-04-28,6583.14111328125,5,1,2.7,111,60.7
2016-04-29,6588.541015625,4,2,2.2,109,59.6
2016-05-02,6580.14111328125,7,2,3.8,108,59.0
2016-05-03,6533.541015625,9,1,4.9,108,59.0
2016-05-04,6484.341796875,3,0,1.6,101,55.2
2016-05-05,6500.04150390625,5,0,2.7,104,56.8
2016-05-06,6504.54150390625,5,1,2.7,102,55.7
2016-05-09,6603.2412109375,7,2,3.8,106,57.9
2016-05-10,6617.2412109375,7,2,3.8,107,58.5
2016-05-11,6592.9912109375,8,2,4.4,108,59.0
2016-05-12,6640.89111328125,11,0,6.0,114,62.3
2016-05-13,6582.291015625,13,0,7.1,111,60.3
2016-05-16,6608.2412109375,9,1,4.9,113,61.4
2016-05-17,6629.69140625,11,0,6.0,113,61.4
2016-05-18,6621.541015625,3,0,1.6,115,62.5
2016-05-19,6546.4912109375,2,0,1.1,109,59.2
2016-05-20,6513.091796875,2,3,1.1,107,58.2
2016-05-23,6495.24169921875,5,3,2.7,104,56.5
2016-05-24,6498.591796875,6,5,3.3,102,55.4
2016-05-25,6626.84130859375,11,2,6.0,111,60.3
2016-05-26,6725.19140625,12,3,6.5,114,62.0
2016-05-27,6796.9912109375,13,1,7.1,116,63.0
2016-05-30,6820.291015625,17,1,9.2,124,67.4
2016-05-31,6803.9912109375,12,0,6.5,121,65.8
2016-06-01,6815.44140625,13,1,7.1,122,66.3
2016-06-02,6849.19140625,12,1,6.5,125,67.9
2016-06-03,6844.7412109375,20,0,10.9,124,67.4
2016-06-06,6832.291015625,7,1,3.8,126,68.5
2016-06-07,6884.14111328125,8,0,4.3,131,71.2
2016-06-08,6901.79052734375,6,0,3.3,129,70.1
2016-06-09,6857.7412109375,6,0,3.3,133,72.3
2016-06-10,6832.041015625,6,0,3.3,129,70.1
2016-06-13,6785.14111328125,2,0,1.1,129,70.1
2016-06-14,6793.84130859375,1,0,0.5,129,70.1
2016-06-15,6865.041015625,4,0,2.2,135,73.4
2016-06-16,6819.84130859375,9,0,4.9,133,72.3
2016-06-17,6842.34130859375,10,1,5.4,134,72.8
2016-06-20,6891.29052734375,5,1,2.7,136,73.9
2016-06-21,6886.14111328125,4,0,2.2,135,73.4
2016-06-22,6870.9912109375,7,0,3.8,135,73.4
2016-06-23,6910.54052734375,9,1,4.9,137,74.5
2016-06-24,6775.541015625,6,4,3.3,125,67.9
2016-06-27,6803.69140625,15,0,8.2,126,68.5
2016-06-28,6837.7412109375,13,0,7.1,132,71.7
2016-06-29,6907.0908203125,15,0,8.2,134,72.8
2016-06-30,6980.79052734375,24,0,13.0,142,77.2
2016-07-01,7027.8408203125,31,0,16.8,147,79.9
2016-07-04,7071.8408203125,25,0,13.6,149,81.0
2016-07-05,7050.99072265625,13,0,7.1,150,81.5
2016-07-07,7050.0908203125,9,0,4.9,146,79.3
2016-07-08,7039.390625,12,0,6.5,147,79.9
